SI,BLAGR000,4006,000,300124,876202,OVEN READY (11-12) BOX        , 0.000,T1,0.00,3,37.14,C1112B,00391237
SI,BLAGR000,4000,000,300124,876202,FILLET (TRIM) BX              , 0.000,T1,0.00,1,20.01,FTB,00391237
SI,BLABL000,4000,000,300124,876203,FILLET (TRIM) HBX             , 0.000,T1,0.00,3,60.26,FTBH,00391236
SI,BLABL000,4000,000,300124,876203,FLAT MID WINGS HMC BOX        , 0.000,T1,0.00,1,15.04,FWHB,00391236
SI,BLABL000,4006,000,300124,876203,POUSIN (800-1100) X12 HBX     , 0.000,T1,0.00,1,12.05,P811BH12,00391236
SI,BLASALIM,4000,000,300124,876204,FILLET (TRIM) BX              , 0.000,T1,0.00,1,20.27,FTB,00391235
SI,BLASALIM,4006,000,300124,876204,POUSIN (800-1100) X12 BX      , 0.000,T1,0.00,3,36.26,P8011B12,00391235
SI,BLAHAJIH,4000,000,300124,876205,DRUMSTICKS 10KG BOX RTA       , 0.000,T1,0.00,5,50.83,10DSB,00391234
SI,BLAHAJIH,4000,000,300124,876205,OVEN READY (17-20)  BOX       , 0.000,T1,0.00,10,147.40,C1720B,00391234
SI,BLAHAJIH,4000,000,300124,876205,CHICKEN LIVER HBX             , 0.000,T1,0.00,1,10.00,LVBH,00391234
SI,BLAHAJIH,4006,000,300124,876205,POUSIN (800-1100) X12 BX      , 0.000,T1,0.00,2,24.44,P8011B12,00391234
SI,BLAANWER,,000,300124,876206,CHICKEN LARGE BLUE BOX PALLET , 0.000,T1,0.00,2,1119.00,CLBP,00391232
SI,BLAANWER,4000,000,300124,876206,FILLET (TRIM) BX              , 0.000,T1,0.00,5,100.49,FTB,00391232
SI,BLAANWER,4006,000,300124,876206,POUSIN (800-1100) X12 BX      , 0.000,T1,0.00,13,162.10,P8011B12,00391232
SI,BLALITHB,4000,000,300124,876207,OVEN READY (13-15) HBX        , 0.000,T1,0.00,8,116.52,C1315BH,00391231
SI,BLALITHB,4006,000,300124,876207,POUSIN (800-1100) X12 HBX     , 0.000,T1,0.00,7,87.24,P811BH12,00391231
SI,BLANEYHM,4000,000,300124,876208,OVEN READY (13-15) HBX        , 0.000,T1,0.00,1,13.25,C1315BH,00391230
SI,BLANEYHM,4000,000,300124,876208,FILLET (TRIM) BX              , 0.000,T1,0.00,9,181.08,FTB,00391230
SI,BLANEYHM,4000,000,300124,876208,FILLET (TRIM) HBX             , 0.000,T1,0.00,2,40.27,FTBH,00391230
SI,BLANEYHM,4006,000,300124,876208,POUSIN (800-1100) X12 HBX     , 0.000,T1,0.00,5,62.20,P811BH12,00391230
SI,BLAKQFSS,4000,000,300124,876209,DRUMSTICKS (SML) HMC 10KG BOX , 0.000,T1,0.00,2,20.20,10DSBH,00391228
SI,BLAKQFSS,4000,000,300124,876209,SINGLE LEG HBX                , 0.000,T1,0.00,2,20.20,10LSIBH,00391228
SI,BLAKQFSS,4000,000,300124,876209,FULL LEG MEAT HBX             , 0.000,T1,0.00,3,45.15,FLMBH,00391228
SI,BLAKQFSS,4000,000,300124,876209,FILLET (TRIM) HBX             , 0.000,T1,0.00,16,322.10,FTBH,00391228
SI,BLAKQFSS,4000,000,300124,876209,B WINGS (NIBLET-SK/OF) BX     , 0.000,T1,0.00,1,15.12,NBH,00391228
SI,BLAKQFSS,4006,000,300124,876209,POUSIN (800-1100) X12 HBX     , 0.000,T1,0.00,15,183.11,P811BH12,00391228
SI,BLAASIA0,4000,000,300124,876210,DRUMSTICKS (SML) HMC 10KG BOX , 0.000,T1,0.00,10,102.01,10DSBH,00391227
SI,BLAASIA0,4000,000,300124,876210,SINGLE LEG HBX                , 0.000,T1,0.00,10,101.59,10LSIBH,00391227
SI,BLAASIA0,4006,000,300124,876210,OVEN READY (11-12) HBX        , 0.000,T1,0.00,2,24.35,C1112BH,00391227
SI,BLAASIA0,4000,000,300124,876210,OVEN READY (13-15) HBX        , 0.000,T1,0.00,40,482.15,C1315BH,00391227
SI,BLAASIA0,4000,000,300124,876210,FULL LEG MEAT HBX             , 0.000,T1,0.00,5,75.41,FLMBH,00391227
SI,BLAASIA0,4000,000,300124,876210,FILLET (TRIM) HBX             , 0.000,T1,0.00,23,462.63,FTBH,00391227
SI,BLAASIA0,4000,000,300124,876210,CHICKEN LIVER HBX             , 0.000,T1,0.00,1,15.05,LVBH,00391227
SI,BLAASIA0,4000,000,300124,876210,B WINGS (NIBLET-SK/OF) BX     , 0.000,T1,0.00,1,15.87,NBH,00391227
